Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / Norway,Price / Norway,Compare At Price / Norway,Included / International,Price / International,Compare At Price / International,Status
cutting-nozzle-protective-cover,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0620/1835/5360/products/FM1_ac485e49-9bae-44e8-a2a9-33ab2893dc99.jpg?v=1697425497,4,,,,,,,,,,,,,,,,,,,,,,,,,,
cutting-nozzle-protective-cover,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0620/1835/5360/products/FM2_83fa0d8a-8ce9-4485-83e2-526c527a31c5.jpg?v=1697425497,5,,,,,,,,,,,,,,,,,,,,,,,,,,
cutting-nozzle-protective-cover,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0620/1835/5360/products/sku-2_5b28265c-66c9-4556-b24e-2caa5d7f1c41.jpg?v=1697425497,6,,,,,,,,,,,,,,,,,,,,,,,,,,
cutting-nozzle-protective-cover,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0620/1835/5360/products/sku-3_4d4ead50-5bcc-4ada-bbdf-d9f51a406692.jpg?v=1697425497,7,,,,,,,,,,,,,,,,,,,,,,,,,,
cutting-nozzle-protective-cover,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0620/1835/5360/products/1_e0a396c0-7c8a-4011-97d2-62a71bda4c87.jpg?v=1697425497,8,,,,,,,,,,,,,,,,,,,,,,,,,,
cutting-nozzle-protective-cover,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0620/1835/5360/products/3_5857ed91-7f62-4c2b-80c1-bf7604105e9b.jpg?v=1697425497,9,,,,,,,,,,,,,,,,,,,,,,,,,,
cutting-nozzle-protective-cover,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0620/1835/5360/products/2_0aeede02-13e5-4f41-b0e0-14048ece3607.jpg?v=1697425497,10,,,,,,,,,,,,,,,,,,,,,,,,,,
cutting-nozzle-protective-cover,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0620/1835/5360/products/01_d8fbf1ed-737f-4356-b955-e650e4796c46.jpg?v=1697425497,11,,,,,,,,,,,,,,,,,,,,,,,,,,
cutting-nozzle-protective-cover,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0620/1835/5360/products/03_73c9169d-4bfa-4227-98a3-8897ed6afa3c.jpg?v=1697425497,12,,,,,,,,,,,,,,,,,,,,,,,,,,
cutting-nozzle-protective-cover,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0620/1835/5360/products/04_b69585c9-dd59-429a-98a9-11a94543aeec.jpg?v=1697425497,13,,,,,,,,,,,,,,,,,,,,,,,,,,
cutting-nozzle-protective-cover,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0620/1835/5360/products/05_652c52bc-0bc3-482b-a5b7-db4eac0fcde0.jpg?v=1697425497,14,,,,,,,,,,,,,,,,,,,,,,,,,,
cutting-nozzle-protective-cover,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0620/1835/5360/products/06_11f1f25f-6853-4c8c-a401-05f9c96b5a21.jpg?v=1697425497,15,,,,,,,,,,,,,,,,,,,,,,,,,,
car-desktop-wireless-fast-charging-charger,Bilstasjonær trådløs hurtiglader,"<h4><span style=""color: #ff8000;"">FUNKSJONER</span></h4>
<ul>
<li>
<p>Bare legg det vekk og begynn å lade umiddelbart.</p>
</li>
<li>
<p>Påminnelse: Babyen må brukes med en ladetopp med en effekt på 20W eller mer</p>
</li>
<li>
<p>Mobiltelefoner, klokker og øretelefoner kan lades samtidig, spar bekymring og tid.</p>
</li>
</ul>
<h4><span style=""color: #ff8000;"">SPESIFIKASJONER</span></h4>
<h4></h4>
<ul>
<li>
<p><strong>Materiell prosess:</strong> pc+ABS-sprøyting, laserskjæring+silketrykk</p>
</li>
<li>
<p><strong>Størrelse:</strong> 150*146*75mm</p>
</li>
<li>
<p><strong>Vekt:</strong> 248g</p>
</li>
<li>
<p><strong>Inngangsspenning/strøm:</strong> DC5V/3A, 9V/2A, 12V/1.5A</p>
</li>
<li>
<p><strong>Utgangsspenning/strøm:</strong> DC5V/3A, 9V/2A, 12V/1.5A</p>
</li>
<li>
<p><strong>Ladefrekvens:</strong> 110K-20KHZ</p>
</li>
<li>
<p><strong>Utgangseffekt:</strong> 15W/10W/7.5W/5W;</p>
</li>
<li>
<p><strong>Inngrensesnitt:</strong> Type-C</p>
</li>
<li>
<p><strong>Konverteringseffektivitet:</strong> ≥75%</p>
</li>
<li>
<p><strong>Anvendelser:</strong> trådløs lading for mobiltelefoner/trådløs lading for AppleWatch-serien/trådløs lading for Apple Airpods øretelefoner/timer</p>
</li>
</ul>
<h4><span style=""color: #ff8000;"">PAKKE INKLUDERER</span></h4>
<h4></h4>
<ul>
<li>1 x Bildekktoppladingstrådløs hurtiglader</li>
</ul>
<h4>
<span style=""color: #ff8000;"">MERK</span><br data-mce-fragment=""1"">
</h4>
<ul>
<li>Det kan være en liten fargeforskjell på grunn av forskjellige skjermer/lysstyrke. Takk for forståelsen.</li>
</ul>
<ul>
<li>Vennligst tillat en liten forskjell på grunn av manuell måling.</li>
</ul>
",My Store,,Telefontilbehør,"Elektronikk, Elektronikk og tilbehor, Telefontilbehør",true,Farge,Hvit,,,,,CP56088-C005,0.0,,0,deny,manual,499.00,,true,true,,https://cdn.shopify.com/s/files/1/0620/1835/5360/products/2_51166d21-02ed-4fca-976b-c780bbaede80.jpg?v=1697425966,1,,false,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0620/1835/5360/products/2_0db91360-39cf-4636-a52c-98404d4235a1.jpg?v=1697425966,kg,,,true,,,true,,,active
car-desktop-wireless-fast-charging-charger,,,,,,,,,Grå,,,,,CP56088-C006,0.0,,0,deny,manual,499.00,,true,true,,https://cdn.shopify.com/s/files/1/0620/1835/5360/products/1_84bf073b-fe31-4297-b2da-b5f6fc2daa0d.jpg?v=1697425966,2,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0620/1835/5360/products/1_b7400008-dccd-488c-b6e0-c86b289b47d5.jpg?v=1697425966,kg,,,,,,,,,
car-desktop-wireless-fast-charging-charger,,,,,,,,,Gul,,,,,CP56088-C003,0.0,,0,deny,manual,499.00,,true,true,,https://cdn.shopify.com/s/files/1/0620/1835/5360/products/3_91347fed-e129-48c3-add1-1da5c82e57eb.jpg?v=1697425966,3,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0620/1835/5360/products/3_48d96349-cc17-4317-a4b0-5ab88770eff5.jpg?v=1697425966,kg,,,,,,,,,
car-desktop-wireless-fast-charging-charger,,,,,,,,,Oransje,,,,,CP56088-C012,0.0,,0,deny,manual,499.00,,true,true,,https://cdn.shopify.com/s/files/1/0620/1835/5360/products/4_9d734001-d24c-4c62-ac47-83c70a174339.jpg?v=1697425966,4,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0620/1835/5360/products/b8421501ceee8ed8defa49d79fc692df_4bf87b75-d64a-429f-a493-d3671f74a850.jpg?v=1697425966,kg,,,,,,,,,
car-desktop-wireless-fast-charging-charger,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0620/1835/5360/products/5_1445641f-b41f-4895-98a4-e6d8587374bd.jpg?v=1697425966,5,,,,,,,,,,,,,,,,,,,,,,,,,,
car-desktop-wireless-fast-charging-charger,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0620/1835/5360/products/6_29e77991-5064-4d43-af30-b745d580bed6.jpg?v=1697425966,6,,,,,,,,,,,,,,,,,,,,,,,,,,
car-desktop-wireless-fast-charging-charger,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0620/1835/5360/products/7_4b90ddbf-5a02-4885-a9f6-da84b644af5f.jpg?v=1697425966,7,,,,,,,,,,,,,,,,,,,,,,,,,,
car-desktop-wireless-fast-charging-charger,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0620/1835/5360/products/8_2ebbbd83-4e0d-4e1c-81fc-e4174476c5a8.jpg?v=1697425966,8,,,,,,,,,,,,,,,,,,,,,,,,,,
car-desktop-wireless-fast-charging-charger,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0620/1835/5360/products/468ef44610c31b5b50b747b4f9f5ee49_1a4aa48d-8290-4882-9262-911f3f9d431a.jpg?v=1697425966,9,,,,,,,,,,,,,,,,,,,,,,,,,,
car-desktop-wireless-fast-charging-charger,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0620/1835/5360/products/9f51552b11f9d48d1aa47638aceefcfb_c6199c55-f67d-4469-b394-4b8c5d91209f.jpg?v=1697425966,10,,,,,,,,,,,,,,,,,,,,,,,,,,
car-desktop-wireless-fast-charging-charger,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0620/1835/5360/products/1_0b46daff-ca8d-4087-ba45-fbfc920234df.jpg?v=1697425966,11,,,,,,,,,,,,,,,,,,,,,,,,,,
car-desktop-wireless-fast-charging-charger,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0620/1835/5360/products/b8421501ceee8ed8defa49d79fc692df_4bf87b75-d64a-429f-a493-d3671f74a850.jpg?v=1697425966,12,,,,,,,,,,,,,,,,,,,,,,,,,,
car-desktop-wireless-fast-charging-charger,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0620/1835/5360/products/3_48d96349-cc17-4317-a4b0-5ab88770eff5.jpg?v=1697425966,13,,,,,,,,,,,,,,,,,,,,,,,,,,
car-desktop-wireless-fast-charging-charger,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0620/1835/5360/products/1_b7400008-dccd-488c-b6e0-c86b289b47d5.jpg?v=1697425966,14,,,,,,,,,,,,,,,,,,,,,,,,,,
car-desktop-wireless-fast-charging-charger,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0620/1835/5360/products/2_0db91360-39cf-4636-a52c-98404d4235a1.jpg?v=1697425966,15,,,,,,,,,,,,,,,,,,,,,,,,,,
bohemian-style-night-glow-patterned-magnetic-phone-case-for-iphone,Bohemian Style Night Glow mønstret magnetisk telefondeksel til iphone,"<p data-mce-fragment=""1""> </p>
<h4 data-mce-fragment=""1"">
<span style=""color: #ff8000;"" data-mce-fragment=""1""><strong data-mce-fragment=""1"">EGENSKAPER</strong></span><br data-mce-fragment=""1"">
</h4>
<ul data-mce-fragment=""1"">
<li data-mce-fragment=""1"">
<strong>Bohemsk stil</strong>: Det fantastiske stripemønsteret gir telefonen din et unikt og sofistikert utseende. De fire hjørnene gir utmerket skjermbeskyttelse og sikrer at enheten din er beskyttet mot potensiell skade. Dette etuiet er laget av materialer av høy kvalitet for optimal beskyttelse.</li>
</ul>
<ul data-mce-fragment=""1"">
<li data-mce-fragment=""1"">
<strong>Preget karbonfiberteksturfølelse</strong>: Ved å ta i bruk høystyrke PC-materiale og raffinert behandling føles overflaten av dekselet som karbonfiber, som gir telefonen et snev av luksus og eleganse og er slitesterk.</li>
</ul>
<ul data-mce-fragment=""1"">
<li data-mce-fragment=""1"">
<strong>Profesjonell kameralinsebeskyttelse</strong>: Kameraet er omgitt av metallmateriale for å gi profesjonell beskyttelse til det hevet kameraet. Knappene er også utstyrt med metallknapper for å forhindre riper og flekker og sikre et pent og elegant utseende.</li>
</ul>
<ul data-mce-fragment=""1""></ul>
<p data-mce-fragment=""1""><span data-mce-fragment=""1""><img style=""display: block; margin-left: auto; margin-right: auto;"" src=""https://cdn.techcloudly.com/image/bdb3b1f774291f3f5edbde80448309213c7e7101.gif"" data-mce-fragment=""1"" data-mce-src=""https://cdn.techcloudly.com/image/bdb3b1f774291f3f5edbde80448309213c7e7101.gif""></span></p>
<ul data-mce-fragment=""1"">
<li data-mce-fragment=""1"">
<strong>Magnetisk ladedesign</strong>: Støtter trådløs magnetisk lading, muliggjør rask og sikker trådløs lading med bilfestet, kompatibel med alle Qi-sertifiserte ladere.</li>
</ul>
<ul data-mce-fragment=""1"">
<li data-mce-fragment=""1"">
<strong>Full beskyttelse</strong>: Dette dekselet har et slitesterkt ytre skall som synergistisk absorberer og motstår støt. Terminaldekselet forhindrer at smuss, støv og lo kommer inn i jekken og gir omfattende beskyttelse.</li>
</ul>
<ul data-mce-fragment=""1"">
<li data-mce-fragment=""1"">
<strong>Minimalistisk design</strong>: Dette telefondekselet har en slank design og passer lett i lommen, slik at du kan bruke den med én hånd. Den slanke profilen holder telefonen lett og lett å bære samtidig som den gir omfattende beskyttelse som tåler tidens tann.</li>
</ul>
<ul data-mce-fragment=""1""></ul>
<div data-mce-fragment=""1""><span data-mce-fragment=""1""><img style=""display: block; margin-left: auto; margin-right: auto;"" src=""https://cdn.techcloudly.com/image/83188b4c8379aaf13f276ea936ce7de66c192154.gif"" data-mce-fragment=""1"" data-mce-src=""https://cdn.techcloudly.com/image/83188b4c8379aaf13f276ea936ce7de66c192154.gif""></span></div>
<ul data-mce-fragment=""1""></ul>
<h4 data-mce-fragment=""1""><span style=""color: #ff8000;"" data-mce-fragment=""1""><strong data-mce-fragment=""1"">SPESIFIKASJONER</strong></span></h4>
<ul data-mce-fragment=""1"">
<li data-mce-fragment=""1"">
<strong>Materiale</strong>: PC</li>
</ul>
<ul data-mce-fragment=""1"">
<li data-mce-fragment=""1"">
<strong>Farge</strong>: lilla mønster, blått og rødt vevd mønster, blå stripe, firkantet mønster, genser vevd mønster</li>
</ul>
<ul data-mce-fragment=""1"">
<li data-mce-fragment=""1"">
<strong>Gjeldende</strong> <strong>modeller</strong>: iPhone14, iPhone14 pro, iPhone14 pro Max, iPhone13, iPhone13 pro, iPhone13 pro Max, iPhone12/12 pro, iPhone12 pro Max</li>
</ul>
<ul data-mce-fragment=""1""></ul>
<h4 data-mce-fragment=""1""><span style=""color: #ff8000;"" data-mce-fragment=""1""><strong data-mce-fragment=""1"">PAKKEN INKLUDERER</strong></span></h4>
<ul data-mce-fragment=""1"">
<li data-mce-fragment=""1""><span data-mce-fragment=""1"">1 * Bohemian Style Night Glow mønstret magnetisk telefondeksel til iphone</span></li>
</ul>",My Store,,Telefontilbehør,"discount, Elektronikk og tilbehor, Telefontilbehør",true,Farge,lilla mønster,Stil,iPhone14,,,EC55769-C1539-X29189,0.0,,0,deny,manual,249.00,,true,true,,https://cdn.shopify.com/s/files/1/0620/1835/5360/products/6_f2970457-ecd3-41db-aa3e-1e4732d37f39.jpg?v=1697426090,1,,false,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0620/1835/5360/products/1_40887c99-0e39-4be4-822e-ed669b13b3de.jpg?v=1697426090,kg,,,true,,,true,,,active
bohemian-style-night-glow-patterned-magnetic-phone-case-for-iphone,,,,,,,,,lilla mønster,,iPhone14 pro,,,EC55769-C1539-X29191,0.0,,0,deny,manual,249.00,,true,true,,https://cdn.shopify.com/s/files/1/0620/1835/5360/products/1_a17f1a71-3542-4d6c-a5c3-e0db3dc7578e.jpg?v=1697426090,2,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0620/1835/5360/products/1_40887c99-0e39-4be4-822e-ed669b13b3de.jpg?v=1697426090,kg,,,,,,,,,
bohemian-style-night-glow-patterned-magnetic-phone-case-for-iphone,,,,,,,,,lilla mønster,,iPhone14 pro Max,,,EC55769-C1539-X29192,0.0,,0,deny,manual,249.00,,true,true,,https://cdn.shopify.com/s/files/1/0620/1835/5360/products/2_40fa1597-e065-4317-9112-0cea266d2c48.jpg?v=1697426090,3,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0620/1835/5360/products/1_40887c99-0e39-4be4-822e-ed669b13b3de.jpg?v=1697426090,kg,,,,,,,,,
bohemian-style-night-glow-patterned-magnetic-phone-case-for-iphone,,,,,,,,,lilla mønster,,iPhone13,,,EC55769-C1539-X20025,0.0,,0,deny,manual,249.00,,true,true,,https://cdn.shopify.com/s/files/1/0620/1835/5360/products/7_6376e303-f489-4174-80a8-d56761d88b6c.jpg?v=1697426090,4,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0620/1835/5360/products/1_40887c99-0e39-4be4-822e-ed669b13b3de.jpg?v=1697426090,kg,,,,,,,,,
bohemian-style-night-glow-patterned-magnetic-phone-case-for-iphone,,,,,,,,,lilla mønster,,iPhone13 pro,,,EC55769-C1539-X20026,0.0,,0,deny,manual,249.00,,true,true,,https://cdn.shopify.com/s/files/1/0620/1835/5360/products/8_6a58a7e4-d73f-4875-9f3d-c4b2356d62ed.jpg?v=1697426090,5,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0620/1835/5360/products/1_40887c99-0e39-4be4-822e-ed669b13b3de.jpg?v=1697426090,kg,,,,,,,,,
bohemian-style-night-glow-patterned-magnetic-phone-case-for-iphone,,,,,,,,,lilla mønster,,iPhone13 pro Max,,,EC55769-C1539-X20027,0.0,,0,deny,manual,249.00,,true,true,,https://cdn.shopify.com/s/files/1/0620/1835/5360/products/9_b9f72b5d-6452-4e69-a24b-8e4db4bb9092.jpg?v=1697426090,6,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0620/1835/5360/products/1_40887c99-0e39-4be4-822e-ed669b13b3de.jpg?v=1697426090,kg,,,,,,,,,
bohemian-style-night-glow-patterned-magnetic-phone-case-for-iphone,,,,,,,,,lilla mønster,,iPhone12/12 pro,,,EC55769-C1539-X18612,0.0,,0,deny,manual,249.00,,true,true,,https://cdn.shopify.com/s/files/1/0620/1835/5360/products/10_25c7f5cc-796b-4c25-a607-61a70e66c144.jpg?v=1697426090,7,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0620/1835/5360/products/1_40887c99-0e39-4be4-822e-ed669b13b3de.jpg?v=1697426090,kg,,,,,,,,,
bohemian-style-night-glow-patterned-magnetic-phone-case-for-iphone,,,,,,,,,lilla mønster,,iPhone12 pro Max,,,EC55769-C1539-X11135,0.0,,0,deny,manual,249.00,,true,true,,https://cdn.shopify.com/s/files/1/0620/1835/5360/products/11_d67ea65b-b6ba-4fb4-817d-648f58ea2d86.jpg?v=1697426090,8,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0620/1835/5360/products/1_40887c99-0e39-4be4-822e-ed669b13b3de.jpg?v=1697426090,kg,,,,,,,,,
bohemian-style-night-glow-patterned-magnetic-phone-case-for-iphone,,,,,,,,,blått og rødt vevmønster,,iPhone14,,,EC55769-C1540-X29189,0.0,,0,deny,manual,249.00,,true,true,,https://cdn.shopify.com/s/files/1/0620/1835/5360/products/12_e021b64d-bc78-4624-aa11-e290fbc6241c.jpg?v=1697426090,9,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0620/1835/5360/products/2_1ea3db39-b2ca-4645-a730-4a20878c1946.jpg?v=1697426090,kg,,,,,,,,,
bohemian-style-night-glow-patterned-magnetic-phone-case-for-iphone,,,,,,,,,blått og rødt vevmønster,,iPhone14 pro,,,EC55769-C1540-X29191,0.0,,0,deny,manual,249.00,,true,true,,https://cdn.shopify.com/s/files/1/0620/1835/5360/products/13_80887412-f5eb-4c3e-be9c-d2e2a4d2cf37.jpg?v=1697426090,10,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0620/1835/5360/products/2_1ea3db39-b2ca-4645-a730-4a20878c1946.jpg?v=1697426090,kg,,,,,,,,,
bohemian-style-night-glow-patterned-magnetic-phone-case-for-iphone,,,,,,,,,blått og rødt vevmønster,,iPhone14 pro Max,,,EC55769-C1540-X29192,0.0,,0,deny,manual,249.00,,true,true,,https://cdn.shopify.com/s/files/1/0620/1835/5360/products/14_61e2f170-516a-4867-978d-911da2b90e5d.jpg?v=1697426090,11,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0620/1835/5360/products/2_1ea3db39-b2ca-4645-a730-4a20878c1946.jpg?v=1697426090,kg,,,,,,,,,
bohemian-style-night-glow-patterned-magnetic-phone-case-for-iphone,,,,,,,,,blått og rødt vevmønster,,iPhone13,,,EC55769-C1540-X20025,0.0,,0,deny,manual,249.00,,true,true,,https://cdn.shopify.com/s/files/1/0620/1835/5360/products/15_7e40b4bc-93ae-4354-a5eb-58805384a86e.jpg?v=1697426090,12,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0620/1835/5360/products/2_1ea3db39-b2ca-4645-a730-4a20878c1946.jpg?v=1697426090,kg,,,,,,,,,
bohemian-style-night-glow-patterned-magnetic-phone-case-for-iphone,,,,,,,,,blått og rødt vevmønster,,iPhone13 pro,,,EC55769-C1540-X20026,0.0,,0,deny,manual,249.00,,true,true,,https://cdn.shopify.com/s/files/1/0620/1835/5360/products/16_164c097d-d1be-4db4-8435-e75ed08ad965.jpg?v=1697426090,13,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0620/1835/5360/products/2_1ea3db39-b2ca-4645-a730-4a20878c1946.jpg?v=1697426090,kg,,,,,,,,,
bohemian-style-night-glow-patterned-magnetic-phone-case-for-iphone,,,,,,,,,blått og rødt vevmønster,,iPhone13 pro Max,,,EC55769-C1540-X20027,0.0,,0,deny,manual,249.00,,true,true,,https://cdn.shopify.com/s/files/1/0620/1835/5360/products/17_3d8e2f03-74e5-4f69-87ff-097a076b1ed2.jpg?v=1697426090,14,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0620/1835/5360/products/2_1ea3db39-b2ca-4645-a730-4a20878c1946.jpg?v=1697426090,kg,,,,,,,,,
bohemian-style-night-glow-patterned-magnetic-phone-case-for-iphone,,,,,,,,,blått og rødt vevmønster,,iPhone12/12 pro,,,EC55769-C1540-X18612,0.0,,0,deny,manual,249.00,,true,true,,https://cdn.shopify.com/s/files/1/0620/1835/5360/products/b8421501ceee8ed8defa49d79fc692df_48a8efee-49a3-4b5c-bf9c-4ebb3a7e3829.jpg?v=1697426090,15,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0620/1835/5360/products/2_1ea3db39-b2ca-4645-a730-4a20878c1946.jpg?v=1697426090,kg,,,,,,,,,
bohemian-style-night-glow-patterned-magnetic-phone-case-for-iphone,,,,,,,,,blått og rødt vevmønster,,iPhone12 pro Max,,,EC55769-C1540-X11135,0.0,,0,deny,manual,249.00,,true,true,,https://cdn.shopify.com/s/files/1/0620/1835/5360/products/2_1ea3db39-b2ca-4645-a730-4a20878c1946.jpg?v=1697426090,16,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0620/1835/5360/products/2_1ea3db39-b2ca-4645-a730-4a20878c1946.jpg?v=1697426090,kg,,,,,,,,,
bohemian-style-night-glow-patterned-magnetic-phone-case-for-iphone,,,,,,,,,blå stripe,,iPhone14,,,EC55769-C813-X29189,0.0,,0,deny,manual,249.00,,true,true,,https://cdn.shopify.com/s/files/1/0620/1835/5360/products/5_e9d9d6f8-b252-465b-a061-6b8057e66eb3.jpg?v=1697426090,17,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0620/1835/5360/products/3_876418f0-4bd8-4d85-b0ba-9758c4565770.jpg?v=1697426090,kg,,,,,,,,,
bohemian-style-night-glow-patterned-magnetic-phone-case-for-iphone,,,,,,,,,blå stripe,,iPhone14 pro,,,EC55769-C813-X29191,0.0,,0,deny,manual,249.00,,true,true,,https://cdn.shopify.com/s/files/1/0620/1835/5360/products/4_6724f519-ee97-476c-919a-e70170d8c3c8.jpg?v=1697426090,18,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0620/1835/5360/products/3_876418f0-4bd8-4d85-b0ba-9758c4565770.jpg?v=1697426090,kg,,,,,,,,,
bohemian-style-night-glow-patterned-magnetic-phone-case-for-iphone,,,,,,,,,blå stripe,,iPhone14 pro Max,,,EC55769-C813-X29192,0.0,,0,deny,manual,249.00,,true,true,,https://cdn.shopify.com/s/files/1/0620/1835/5360/products/3_876418f0-4bd8-4d85-b0ba-9758c4565770.jpg?v=1697426090,19,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0620/1835/5360/products/3_876418f0-4bd8-4d85-b0ba-9758c4565770.jpg?v=1697426090,kg,,,,,,,,,
bohemian-style-night-glow-patterned-magnetic-phone-case-for-iphone,,,,,,,,,blå stripe,,iPhone13,,,EC55769-C813-X20025,0.0,,0,deny,manual,249.00,,true,true,,https://cdn.shopify.com/s/files/1/0620/1835/5360/products/1_40887c99-0e39-4be4-822e-ed669b13b3de.jpg?v=1697426090,20,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0620/1835/5360/products/3_876418f0-4bd8-4d85-b0ba-9758c4565770.jpg?v=1697426090,kg,,,,,,,,,
bohemian-style-night-glow-patterned-magnetic-phone-case-for-iphone,,,,,,,,,blå stripe,,iPhone13 pro,,,EC55769-C813-X20026,0.0,,0,deny,manual,249.00,,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0620/1835/5360/products/3_876418f0-4bd8-4d85-b0ba-9758c4565770.jpg?v=1697426090,kg,,,,,,,,,
bohemian-style-night-glow-patterned-magnetic-phone-case-for-iphone,,,,,,,,,blå stripe,,iPhone13 pro Max,,,EC55769-C813-X20027,0.0,,0,deny,manual,249.00,,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0620/1835/5360/products/3_876418f0-4bd8-4d85-b0ba-9758c4565770.jpg?v=1697426090,kg,,,,,,,,,
bohemian-style-night-glow-patterned-magnetic-phone-case-for-iphone,,,,,,,,,blå stripe,,iPhone12/12 pro,,,EC55769-C813-X18612,0.0,,0,deny,manual,249.00,,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0620/1835/5360/products/3_876418f0-4bd8-4d85-b0ba-9758c4565770.jpg?v=1697426090,kg,,,,,,,,,
bohemian-style-night-glow-patterned-magnetic-phone-case-for-iphone,,,,,,,,,blå stripe,,iPhone12 pro Max,,,EC55769-C813-X11135,0.0,,0,deny,manual,249.00,,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0620/1835/5360/products/3_876418f0-4bd8-4d85-b0ba-9758c4565770.jpg?v=1697426090,kg,,,,,,,,,
bohemian-style-night-glow-patterned-magnetic-phone-case-for-iphone,,,,,,,,,firkantet mønster,,iPhone14,,,EC55769-C1541-X29189,0.0,,0,deny,manual,249.00,,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0620/1835/5360/products/4_6724f519-ee97-476c-919a-e70170d8c3c8.jpg?v=1697426090,kg,,,,,,,,,
